iter	Passed	Remaining
1668	37889	189130
1669	37913	189113
1670	37938	189103
1671	37947	189010
1672	37970	188990
1673	37982	188912
1674	38008	188907
1675	38032	188893
1676	38041	188801
1677	38068	188798
1678	38091	188778
1679	38114	188757
1680	38123	188664
1681	38146	188647
1682	38172	188639
1683	38198	188633
1684	38220	188609
1685	38230	188524
1686	38242	188444
1687	38265	188427
1688	38289	188411
1689	38317	188412
1690	38331	188346
1691	38353	188322
1692	38378	188310
1693	38403	188300
1694	38430	188296
1695	38455	188286
1696	38480	188273
1697	38490	188192
1698	38518	188192
1699	38545	188190
1700	38555	188110
1701	38581	188101
1702	38601	188068
1703	38613	187989
1704	38641	187993
1705	38649	187902
1706	38661	187824
1707	38674	187754
1708	38702	187762
1709	38729	187757
1710	38752	187737
1711	38781	187746
1712	38806	187732
1713	38830	187719
1714	38841	187640
1715	38867	187630
1716	38891	187615
1717	38916	187607
1718	38939	187582
1719	38949	187499
1720	38971	187475
1721	38995	187457
1722	39020	187449
1723	39044	187431
1724	39055	187354
1725	39080	187341
1726	39091	187263
1727	39111	187230
1728	39137	187220
1729	39161	187207
1730	39187	187198
1731	39210	187178
1732	39237	187173
1733	39261	187161
1734	39284	187138
1735	39308	187124
1736	39332	187106
1737	39355	187086
1738	39381	187079
1739	39403	187053
1740	39427	187037
1741	39445	186992
1742	39470	186983
1743	39485	186923
1744	39508	186903
1745	39531	186882
1746	39542	186804
1747	39553	186726
1748	39579	186716
1749	39604	186705
1750	39630	186701
1751	39657	186699
1752	39680	186678
1753	39691	186600
1754	39714	186576
1755	39737	186555
1756	39753	186502
1757	39776	186481
1758	39787	186405
1759	39809	186383
1760	39820	186302
1761	39844	186288
1762	39870	186281
1763	39896	186275
1764	39919	186253
1765	39941	186228
1766	39966	186216
1767	39991	186205
1768	40018	186201
1769	40041	186183
1770	40055	186119
1771	40077	186091
1772	40100	186070
1773	40124	186057
1774	40145	186024
1775	40159	185961
1776	40183	185946
1777	40209	185942
1778	40232	185920
1779	40245	185851
1780	40267	185828
1781	40292	185815
1782	40306	185753
1783	40331	185741
1784	40357	185734
1785	40380	185712
1786	40397	185664
1787	40422	185655
1788	40450	185656
1789	40475	185643
1790	40500	185633
1791	40520	185598
1792	40548	185600
1793	40569	185571
1794	40594	185558
1795	40619	185548
1796	40633	185484
1797	40659	185478
1798	40682	185454
1799	40707	185444
1800	40730	185426
1801	40753	185401
1802	40777	185389
1803	40789	185314
1804	40813	185298
1805	40823	185222
1806	40845	185193
1807	40869	185178
1808	40882	185112
1809	40906	185097
1810	40918	185023
1811	40942	185010
1812	40968	185004
1813	40984	184950
1814	41007	184930
1815	41032	184916
1816	41054	184893
1817	41070	184839
1818	41094	184821
1819	41118	184807
1820	41140	184783
1821	41165	184768
1822	41193	184770
1823	41203	184694
1824	41228	184679
1825	41255	184676
1826	41279	184660
1827	41294	184606
1828	41319	184592
1829	41342	184574
1830	41350	184485
1831	41374	184466
1832	41387	184405
1833	41394	184310
1834	41411	184265
1835	41435	184249
1836	41459	184232
1837	41483	184217
1838	41507	184198
1839	41520	184135
1840	41542	184108
1841	41566	184095
1842	41577	184017
1843	41601	184002
1844	41626	183989
1845	41650	183976
1846	41671	183946
1847	41694	183923
1848	41717	183904
1849	41733	183852
1850	41757	183838
1851	41768	183765
1852	41778	183686
1853	41786	183597
1854	41810	183583
1855	41833	183561
1856	41857	183545
1857	41882	183535
1858	41891	183451
1859	41915	183435
1860	41938	183415
1861	41961	183393
1862	41986	183384
1863	42007	183353
1864	42031	183337
1865	42055	183321
1866	42079	183305
1867	42100	183278
1868	42115	183223
1869	42124	183138
1870	42147	183120
1871	42169	183097
1872	42194	183081
1873	42219	183073
1874	42243	183056
1875	42273	183063
1876	42298	183053
1877	42323	183042
1878	42346	183022
1879	42372	183014
1880	42396	182997
1881	42421	182984
1882	42432	182914
1883	42455	182890
1884	42478	182872
1885	42503	182861
1886	42514	182789
1887	42523	182705
1888	42534	182632
1889	42560	182625
1890	42584	182612
1891	42607	182589
1892	42634	182585
1893	42658	182570
1894	42683	182558
1895	42705	182535
1896	42718	182469
1897	42740	182445
1898	42766	182438
1899	42791	182426
1900	42802	182355
1901	42823	182324
1902	42834	182255
1903	42858	182239
1904	42871	182173
1905	42893	182149
1906	42906	182089
1907	42932	182081
1908	42952	182046
1909	42973	182018
1910	42996	181999
1911	43023	181996
1912	43034	181925
1913	43050	181873
1914	43074	181859
1915	43099	181845
1916	43128	181850
1917	43140	181782
1918	43161	181754
1919	43169	181673
1920	43192	181653
1921	43220	181651
1922	43244	181634
1923	43267	181617
1924	43290	181593
1925	43302	181526
1926	43328	181520
1927	43352	181506
1928	43359	181417
1929	43383	181401
1930	43392	181321
1931	43413	181294
1932	43425	181226
1933	43449	181210
1934	43463	181155
1935	43490	181150
1936	43511	181123
1937	43533	181098
1938	43557	181081
1939	43579	181056
1940	43592	180996
1941	43617	180982
1942	43641	180968
1943	43669	180969
1944	43690	180940
1945	43713	180918
1946	43737	180902
1947	43763	180893
1948	43786	180872
1949	43810	180857
1950	43836	180852
1951	43863	180848
1952	43887	180829
1953	43914	180828
1954	43927	180763
1955	43953	180759
1956	43981	180756
1957	44006	180745
1958	44016	180671
1959	44028	180608
1960	44054	180599
1961	44076	180573
1962	44103	180570
1963	44130	180567
1964	44154	180549
1965	44162	180470
1966	44187	180455
1967	44211	180440
1968	44234	180420
1969	44258	180403
1970	44283	180391
1971	44297	180335
1972	44317	180302
1973	44340	180282
1974	44365	180268
1975	44376	180200
1976	44400	180186
1977	44424	180170
1978	44448	180153
1979	44469	180125
1980	44493	180107
1981	44506	180046
1982	44516	179972
1983	44541	179961
1984	44563	179938
1985	44589	179931
1986	44616	179923
1987	44642	179915
1988	44666	179901
1989	44677	179833
1990	44705	179830
1991	44731	179823
1992	44757	179816
1993	44781	179800
1994	44807	179789
1995	44833	179781
1996	44843	179710
1997	44854	179643
1998	44867	179582
1999	44892	179569
2000	44915	179549
2001	44930	179497
2002	44936	179410
2003	44959	179390
2004	44983	179371
2005	44994	179303
2006	45019	179291
2007	45040	179265
2008	45064	179248
2009	45087	179227
2010	45114	179225
2011	45138	179208
2012	45163	179194
2013	45186	179176
2014	45211	179162
2015	45236	179150
2016	45247	179081
2017	45271	179066
2018	45293	179043
2019	45316	179022
2020	45339	179001
2021	45364	178989
2022	45388	178974
2023	45413	178962
2024	45439	178954
2025	45453	178896
2026	45475	178871
2027	45501	178865
2028	45523	178841
2029	45546	178822
2030	45571	178807
2031	45594	178787
2032	45619	178774
2033	45642	178755
2034	45667	178742
2035	45688	178714
2036	45711	178693
2037	45722	178627
2038	45747	178616
2039	45770	178594
2040	45785	178541
2041	45806	178516
2042	45831	178504
2043	45858	178496
2044	45883	178485
2045	45894	178418
2046	45918	178401
2047	45931	178344
2048	45957	178335
2049	45996	178378
2050	46004	178297
2051	46028	178280
2052	46054	178274
2053	46076	178247
2054	46099	178230
2055	46123	178212
2056	46147	178195
2057	46168	178168
2058	46195	178162
2059	46220	178151
2060	46248	178151
2061	46262	178096
2062	46273	178029
2063	46296	178009
2064	46323	178003
2065	46348	177989
2066	46375	177985
2067	46384	177910
2068	46410	177904
2069	46434	177886
2070	46442	177810
2071	46465	177790
2072	46474	177714
2073	46499	177704
2074	46512	177643
2075	46524	177582
2076	46537	177522
2077	46562	177512
2078	46578	177462
2079	46603	177453
2080	46622	177417
2081	46636	177363
2082	46659	177342
2083	46684	177329
2084	46710	177320
2085	46736	177313
2086	46760	177294
2087	46770	177226
2088	46794	177210
2089	46809	177159
2090	46831	177135
2091	46855	177119
2092	46879	177102
2093	46894	177053
2094	46919	177038
2095	46945	177030
2096	46957	176971
2097	46978	176943
2098	46994	176896
2099	47019	176884
2100	47043	176866
2101	47066	176846
2102	47091	176833
2103	47101	176764
2104	47127	176757
2105	47147	176724
2106	47159	176663
2107	47183	176648
2108	47206	176625
2109	47214	176552
2110	47239	176539
2111	47255	176492
2112	47278	176472
2113	47305	176468
2114	47334	176468
2115	47341	176390
2116	47367	176379
2117	47391	176363
2118	47415	176347
2119	47437	176324
2120	47452	176273
2121	47465	176216
2122	47489	176202
2123	47514	176188
2124	47537	176168
2125	47550	176109
2126	47571	176083
2127	47595	176065
2128	47619	176049
2129	47643	176035
2130	47668	176023
2131	47681	175966
2132	47705	175949
2133	47728	175929
2134	47753	175915
2135	47779	175907
2136	47802	175887
2137	47828	175878
2138	47856	175875
2139	47877	175847
2140	47900	175828
2141	47926	175821
2142	47948	175797
2143	47970	175773
2144	47996	175764
2145	48021	175748
2146	48041	175720
2147	48053	175660
2148	48078	175646
2149	48090	175585
2150	48114	175570
2151	48124	175500
2152	48149	175490
2153	48173	175472
2154	48194	175444
2155	48204	175377
2156	48227	175357
2157	48252	175345
2158	48278	175336
2159	48293	175287
2160	48314	175261
2161	48338	175244
2162	48351	175187
2163	48365	175134
2164	48388	175114
2165	48415	175108
2166	48438	175089
2167	48458	175057
2168	48469	174993
2169	48492	174974
2170	48519	174969
2171	48541	174945
2172	48560	174911
2173	48584	174896
2174	48609	174883
2175	48632	174863
2176	48654	174839
2177	48676	174813
2178	48690	174762
2179	48699	174694
2180	48726	174687
2181	48749	174666
2182	48774	174653
2183	48782	174579
2184	48805	174561
2185	48830	174546
2186	48854	174532
2187	48875	174504
2188	48900	174489
2189	48912	174432
2190	48936	174414
2191	48961	174403
2192	48983	174379
2193	48995	174321
2194	49019	174305
2195	49045	174295
2196	49071	174286
2197	49097	174277
2198	49120	174255
2199	49126	174175
2200	49147	174147
2201	49168	174121
2202	49180	174063
2203	49192	174004
2204	49220	174000
2205	49243	173980
2206	49266	173962
2207	49282	173915
2208	49307	173905
2209	49333	173896
2210	49359	173884
2211	49382	173864
2212	49404	173843
2213	49429	173829
2214	49451	173805
2215	49470	173773
2216	49495	173757
2217	49518	173738
2218	49541	173718
2219	49565	173703
2220	49593	173698
2221	49611	173663
2222	49635	173646
2223	49662	173639
2224	49685	173619
2225	49711	173612
2226	49737	173599
2227	49762	173588
2228	49788	173579
2229	49814	173568
2230	49825	173505
2231	49845	173475
2232	49870	173462
2233	49892	173441
2234	49917	173426
2235	49926	173359
2236	49949	173339
2237	49961	173279
2238	49968	173204
2239	49995	173198
2240	50020	173184
2241	50029	173118
2242	50054	173103
2243	50065	173043
2244	50077	172986
2245	50099	172962
2246	50122	172940
2247	50147	172927
2248	50154	172854
2249	50162	172780
2250	50185	172760
2251	50209	172744
2252	50216	172670
2253	50223	172597
2254	50250	172589
2255	50274	172572
2256	50298	172558
2257	50323	172544
2258	50332	172475
2259	50347	172430
2260	50369	172405
2261	50381	172349
2262	50407	172337
2263	50426	172305
2264	50435	172238
2265	50447	172181
2266	50472	172166
2267	50499	172162
2268	50521	172137
2269	50545	172122
2270	50569	172104
2271	50590	172077
2272	50614	172063
2273	50640	172053
2274	50661	172027
2275	50683	172002
2276	50710	171996
2277	50734	171981
2278	50749	171934
2279	50759	171869
2280	50785	171860
2281	50806	171834
2282	50816	171768
2283	50840	171752
2284	50863	171734
2285	50889	171724
2286	50899	171661
2287	50924	171647
2288	50949	171633
2289	50972	171615
2290	50992	171583
2291	51002	171521
2292	51024	171497
2293	51049	171485
2294	51073	171470
2295	51085	171412
2296	51100	171364
2297	51121	171338
2298	51142	171311
2299	51152	171251
2300	51169	171208
2301	51190	171182
2302	51215	171170
2303	51239	171155
2304	51263	171136
2305	51276	171085
2306	51301	171073
2307	51325	171055
2308	51348	171037
2309	51361	170982
2310	51387	170971
2311	51410	170952
2312	51436	170943
2313	51461	170929
2314	51484	170911
2315	51496	170855
2316	51520	170839
2317	51531	170779
2318	51539	170708
2319	51561	170686
2320	51570	170619
2321	51597	170614
2322	51618	170586
2323	51629	170527
2324	51653	170513
2325	51664	170453
2326	51686	170428
2327	51695	170365
2328	51718	170346
2329	51744	170336
2330	51769	170321
2331	51781	170266
2332	51806	170253
2333	51818	170196
2334	51830	170141
2335	51854	170126
2336	51862	170058
2337	51885	170038
2338	51894	169970
2339	51916	169950
2340	51939	169928
2341	51968	169927
2342	51978	169867
2343	51989	169808
2344	52011	169784
2345	52037	169774
2346	52062	169762
2347	52085	169745
2348	52108	169725
2349	52119	169666
2350	52130	169607
2351	52145	169562
2352	52157	169505
2353	52179	169483
2354	52191	169429
2355	52202	169369
2356	52227	169355
2357	52253	169348
2358	52276	169329
2359	52288	169274
2360	52303	169228
2361	52315	169174
2362	52328	169121
2363	52348	169092
2364	52371	169073
2365	52394	169054
2366	52420	169044
2367	52443	169024
2368	52468	169009
2369	52490	168988
2370	52516	168978
2371	52528	168922
2372	52554	168912
2373	52566	168859
2374	52590	168843
2375	52610	168815
2376	52634	168797
2377	52662	168795
2378	52677	168749
2379	52690	168697
2380	52714	168682
2381	52726	168628
2382	52751	168614
2383	52777	168604
2384	52801	168586
2385	52825	168572
2386	52847	168551
2387	52860	168496
2388	52886	168488
2389	52910	168473
2390	52934	168456
2391	52958	168441
2392	52982	168424
2393	53009	168416
2394	53031	168394
2395	53052	168368
2396	53078	168359
2397	53100	168335
2398	53122	168313
2399	53142	168285
2400	53165	168265
2401	53191	168255
2402	53205	168208
2403	53218	168156
2404	53241	168135
2405	53254	168084
2406	53268	168038
2407	53293	168025
2408	53317	168007
2409	53343	167999
2410	53368	167986
2411	53381	167933
2412	53403	167913
2413	53427	167897
2414	53437	167835
2415	53461	167820
2416	53485	167804
2417	53505	167776
2418	53516	167718
2419	53527	167660
2420	53551	167644
2421	53563	167591
2422	53579	167548
2423	53604	167536
2424	53615	167479
2425	53639	167462
2426	53662	167442
2427	53688	167434
2428	53710	167412
2429	53736	167401
2430	53748	167349
2431	53770	167326
2432	53794	167309
2433	53820	167298
2434	53842	167277
2435	53867	167262
2436	53890	167245
2437	53916	167233
2438	53935	167200
2439	53957	167180
2440	53970	167130
2441	53982	167077
2442	53997	167032
2443	54025	167029
2444	54048	167008
2445	54070	166986
2446	54096	166977
2447	54107	166920
2448	54118	166865
2449	54143	166850
2450	54155	166797
2451	54181	166785
2452	54193	166733
2453	54206	166683
2454	54230	166666
2455	54241	166610
2456	54265	166595
2457	54291	166584
2458	54307	166545
2459	54333	166534
2460	54356	166514
2461	54367	166457
2462	54392	166446
2463	54416	166428
2464	54437	166404
2465	54460	166383
2466	54485	166372
2467	54496	166317
2468	54512	166275
2469	54534	166251
2470	54558	166237
2471	54572	166188
2472	54595	166171
2473	54623	166165
2474	54645	166144
2475	54672	166137
2476	54698	166127
2477	54720	166105
2478	54730	166047
2479	54755	166034
2480	54770	165987
2481	54794	165972
2482	54820	165964
2483	54845	165949
2484	54866	165924
2485	54889	165905
2486	54910	165880
2487	54923	165829
2488	54947	165813
2489	54959	165760
2490	54971	165710
2491	54998	165702
2492	55019	165676
2493	55040	165650
2494	55066	165639
2495	55091	165627
2496	55117	165616
2497	55140	165599
2498	55162	165575
2499	55185	165555
2500	55195	165499
2501	55219	165483
2502	55245	165471
2503	55261	165432
2504	55288	165422
2505	55300	165373
2506	55324	165356
2507	55335	165301
2508	55363	165296
2509	55385	165274
2510	55408	165255
2511	55433	165240
2512	55456	165221
2513	55481	165207
2514	55502	165183
2515	55527	165171
2516	55543	165129
2517	55569	165119
2518	55594	165106
2519	55615	165079
2520	55629	165034
2521	55653	165019
2522	55680	165011
2523	55702	164990
2524	55716	164941
2525	55738	164921
2526	55764	164909
2527	55787	164889
2528	55795	164827
2529	55810	164785
2530	55838	164780
2531	55861	164761
2532	55887	164748
2533	55912	164737
2534	55927	164692
2535	55952	164679
2536	55975	164661
2537	55999	164644
2538	56011	164594
2539	56041	164593
2540	56055	164547
2541	56067	164496
2542	56093	164487
2543	56116	164467
2544	56139	164446
2545	56153	164401
2546	56167	164356
2547	56191	164339
2548	56216	164326
2549	56230	164281
2550	56248	164246
2551	56263	164205
2552	56282	164174
2553	56297	164132
2554	56324	164122
2555	56349	164109
2556	56374	164097
2557	56394	164069
2558	56420	164057
2559	56445	164043
2560	56471	164035
2561	56487	163993
2562	56498	163940
2563	56507	163879
2564	56517	163824
2565	56540	163805
2566	56555	163762
2567	56568	163715
2568	56594	163702
2569	56620	163691
2570	56641	163668
2571	56665	163652
2572	56678	163604
2573	56699	163578
2574	56707	163515
2575	56721	163470
2576	56749	163465
2577	56774	163451
2578	56799	163437
2579	56822	163420
2580	56836	163374
2581	56861	163359
2582	56884	163343
2583	56908	163325
2584	56926	163292
2585	56941	163249
2586	56954	163200
2587	56966	163151
2588	56989	163132
2589	56998	163071
2590	57021	163053
2591	57045	163036
2592	57057	162988
2593	57081	162971
2594	57103	162948
2595	57113	162893
2596	57134	162867
2597	57157	162849
2598	57181	162832
2599	57208	162822
2600	57220	162774
2601	57245	162760
2602	57270	162746
2603	57283	162699
2604	57311	162693
2605	57320	162634
2606	57346	162623
2607	57359	162578
2608	57384	162564
2609	57398	162519
2610	57422	162501
2611	57437	162461
2612	57447	162405
2613	57472	162390
2614	57484	162340
2615	57494	162286
2616	57519	162271
2617	57543	162254
2618	57567	162239
2619	57579	162190
2620	57601	162168
2621	57614	162120
2622	57629	162077
2623	57656	162069
2624	57680	162054
2625	57703	162036
2626	57714	161982
2627	57729	161942
2628	57754	161928
2629	57776	161905
2630	57802	161894
2631	57828	161885
2632	57844	161847
2633	57868	161829
2634	57889	161804
2635	57901	161756
2636	57926	161740
2637	57949	161721
2638	57959	161668
2639	57981	161644
2640	58004	161625
2641	58012	161566
2642	58025	161518
2643	58050	161506
2644	58064	161462
2645	58090	161449
2646	58098	161390
2647	58120	161368
2648	58133	161319
2649	58157	161304
2650	58177	161278
2651	58202	161262
2652	58226	161246
2653	58251	161235
2654	58277	161224
2655	58303	161212
2656	58328	161198
2657	58350	161178
2658	58374	161161
2659	58398	161146
2660	58412	161101
2661	58436	161084
2662	58462	161072
2663	58479	161037
2664	58495	160999
2665	58519	160983
2666	58540	160959
2667	58550	160903
2668	58576	160893
2669	58596	160866
2670	58620	160850
2671	58645	160835
2672	58670	160823
2673	58694	160804
2674	58706	160758
2675	58730	160741
2676	58756	160730
2677	58781	160716
2678	58806	160703
2679	58831	160690
2680	58851	160660
2681	58872	160637
2682	58895	160618
2683	58921	160607
2684	58947	160595
2685	58970	160576
2686	58981	160525
2687	59008	160516
2688	59034	160505
2689	59059	160491
2690	59083	160476
2691	59095	160427
2692	59119	160410
2693	59146	160402
2694	59168	160380
2695	59193	160365
2696	59212	160336
2697	59236	160321
2698	59259	160301
2699	59285	160289
2700	59307	160268
2701	59317	160213
2702	59331	160170
2703	59345	160128
2704	59368	160108
2705	59378	160054
2706	59402	160037
2707	59423	160012
2708	59434	159962
2709	59446	159912
2710	59469	159893
2711	59493	159877
2712	59504	159825
2713	59530	159814
2714	59553	159797
2715	59576	159778
2716	59589	159731
2717	59610	159706
2718	59636	159696
2719	59645	159639
2720	59657	159589
2721	59669	159543
2722	59693	159525
2723	59719	159514
2724	59744	159500
2725	59756	159453
2726	59781	159439
2727	59798	159402
2728	59825	159394
2729	59856	159398
2730	59880	159380
2731	59908	159375
2732	59920	159327
2733	59935	159287
2734	59948	159241
2735	59969	159217
2736	59997	159210
2737	60019	159189
2738	60046	159180
2739	60059	159134
2740	60081	159114
2741	60104	159096
2742	60133	159092
2743	60156	159071
2744	60182	159061
2745	60195	159014
2746	60217	158994
2747	60241	158978
2748	60264	158959
2749	60287	158939
2750	60309	158918
2751	60335	158906
2752	60348	158860
2753	60374	158850
2754	60398	158834
2755	60424	158822
2756	60448	158807
2757	60459	158755
2758	60484	158741
2759	60511	158734
2760	60529	158700
2761	60542	158656
2762	60568	158644
2763	60592	158626
2764	60600	158569
2765	60624	158552
2766	60648	158537
2767	60675	158528
2768	60693	158495
2769	60704	158445
2770	60715	158394
2771	60723	158337
2772	60737	158294
2773	60752	158253
2774	60762	158200
2775	60776	158158
2776	60800	158141
2777	60811	158092
2778	60837	158080
2779	60863	158070
2780	60873	158018
2781	60898	158004
2782	60910	157954
2783	60921	157904
2784	60944	157887
2785	60969	157873
2786	60992	157854
2787	61016	157837
2788	61042	157827
2789	61057	157786
2790	61067	157733
2791	61076	157677
2792	61084	157621
2793	61111	157613
2794	61121	157561
2795	61140	157532
2796	61152	157483
2797	61161	157427
2798	61176	157388
2799	61194	157357
2800	61220	157347
2801	61246	157335
2802	61259	157289
2803	61284	157277
2804	61299	157235
2805	61326	157227
2806	61352	157216
2807	61364	157170
2808	61375	157121
2809	61388	157075
2810	61413	157062
2811	61438	157049
2812	61447	156993
2813	61456	156938
2814	61479	156919
2815	61500	156897
2816	61525	156883
2817	61552	156873
2818	61565	156829
2819	61590	156815
2820	61610	156789
2821	61633	156770
2822	61644	156719
2823	61668	156705
2824	61677	156649
2825	61700	156631
2826	61726	156618
2827	61747	156597
2828	61772	156580
2829	61798	156569
2830	61812	156529
2831	61832	156503
2832	61853	156478
2833	61877	156463
2834	61886	156408
2835	61908	156387
2836	61933	156372
2837	61944	156323
2838	61970	156311
2839	61995	156297
2840	62006	156248
2841	62017	156199
2842	62042	156186
2843	62055	156142
2844	62082	156134
2845	62108	156123
2846	62134	156109
2847	62145	156062
2848	62170	156047
2849	62178	155992
2850	62201	155972
2851	62225	155956
2852	62236	155907
2853	62251	155867
2854	62264	155826
2855	62275	155777
2856	62299	155759
2857	62322	155741
2858	62348	155730
2859	62362	155688
2860	62373	155639
2861	62396	155621
2862	62408	155573
2863	62424	155538
2864	62448	155522
2865	62472	155505
2866	62498	155493
2867	62521	155475
2868	62545	155459
2869	62569	155443
2870	62593	155427
2871	62607	155384
2872	62633	155373
2873	62646	155331
2874	62667	155305
2875	62675	155251
2876	62701	155240
2877	62714	155194
2878	62741	155186
2879	62764	155167
2880	62774	155115
2881	62785	155067
2882	62799	155027
2883	62810	154979
2884	62833	154960
2885	62860	154950
2886	62874	154909
2887	62885	154861
2888	62907	154839
2889	62933	154828
2890	62944	154780
2891	62958	154739
2892	62980	154720
2893	63004	154703
2894	63031	154694
2895	63053	154672
2896	63078	154659
2897	63101	154638
2898	63128	154631
2899	63148	154605
2900	63172	154589
2901	63196	154571
2902	63206	154522
2903	63232	154510
2904	63257	154497
2905	63268	154448
2906	63293	154434
2907	63318	154421
2908	63341	154402
2909	63368	154392
2910	63384	154356
2911	63409	154342
2912	63434	154328
2913	63460	154317
2914	63487	154308
2915	63500	154264
2916	63525	154252
2917	63550	154237
2918	63575	154223
2919	63586	154175
2920	63600	154133
2921	63624	154117
2922	63647	154100
2923	63671	154083
2924	63682	154035
2925	63698	153998
2926	63706	153944
2927	63722	153909
2928	63748	153896
2929	63756	153843
2930	63782	153830
2931	63807	153817
2932	63832	153803
2933	63857	153789
2934	63880	153770
2935	63904	153753
2936	63928	153737
2937	63953	153723
2938	63977	153706
2939	63986	153653
2940	64012	153644
2941	64039	153633
2942	64063	153617
2943	64089	153606
2944	64102	153563
2945	64126	153546
2946	64154	153539
2947	64179	153526
2948	64191	153480
2949	64202	153433
2950	64213	153386
2951	64239	153373
2952	64264	153359
2953	64275	153313
2954	64301	153301
2955	64315	153261
2956	64327	153215
2957	64353	153203
2958	64366	153161
2959	64377	153114
2960	64401	153097
2961	64427	153085
2962	64438	153038
2963	64452	152998
2964	64463	152951
2965	64476	152909
2966	64500	152891
2967	64514	152853
2968	64542	152846
2969	64551	152794
2970	64561	152743
2971	64585	152727
2972	64609	152711
2973	64637	152705
2974	64659	152682
2975	64687	152676
2976	64697	152626
2977	64709	152582
2978	64731	152560
2979	64739	152508
2980	64764	152491
2981	64777	152451
2982	64807	152448
2983	64832	152435
2984	64858	152422
2985	64881	152404
2986	64896	152367
2987	64922	152355
2988	64948	152342
2989	64963	152305
2990	64989	152293
2991	65000	152247
2992	65015	152210
2993	65039	152193
2994	65054	152155
2995	65075	152132
2996	65099	152117
2997	65111	152070
2998	65130	152044
2999	65144	152004
3000	65171	151995
3001	65193	151972
3002	65201	151920
3003	65210	151869
3004	65224	151827
3005	65247	151810
3006	65259	151764
3007	65277	151735
3008	65289	151692
3009	65315	151679
3010	65326	151633
3011	65342	151597
3012	65368	151586
3013	65386	151557
3014	65413	151545
3015	65424	151499
3016	65437	151457
3017	65455	151427
3018	65480	151414
3019	65495	151377
3020	65504	151326
3021	65529	151311
3022	65556	151302
3023	65578	151281
3024	65591	151239
3025	65601	151191
3026	65616	151155
3027	65641	151141
3028	65666	151127
3029	65679	151085
3030	65701	151062
3031	65709	151011
3032	65733	150993
3033	65747	150955
3034	65773	150943
3035	65789	150907
3036	65811	150887
3037	65835	150870
3038	65845	150822
3039	65871	150811
3040	65891	150785
3041	65907	150750
3042	65915	150698
3043	65940	150685
3044	65965	150671
3045	65978	150629
3046	66001	150609
3047	66014	150568
3048	66041	150559
3049	66067	150546
3050	66093	150534
3051	66117	150518
3052	66143	150506
3053	66166	150489
3054	66191	150475
3055	66204	150433
3056	66218	150393
3057	66240	150373
3058	66265	150358
3059	66273	150307
3060	66282	150256
3061	66300	150225
3062	66317	150193
3063	66334	150161
3064	66357	150143
3065	66375	150112
3066	66386	150067
3067	66413	150058
3068	66438	150045
3069	66463	150029
3070	66486	150011
3071	66513	150001
3072	66537	149986
3073	66561	149969
3074	66578	149935
3075	66605	149927
3076	66620	149891
3077	66642	149869
3078	66667	149855
3079	66693	149842
3080	66718	149829
3081	66743	149816
3082	66768	149801
3083	66794	149788
3084	66805	149743
3085	66813	149692
3086	66838	149677
3087	66865	149667
3088	66875	149619
3089	66888	149579
3090	66914	149568
3091	66942	149559
3092	66967	149544
3093	66993	149532
3094	67017	149516
3095	67042	149502
3096	67071	149496
3097	67093	149476
3098	67102	149426
3099	67111	149376
3100	67136	149362
3101	67160	149346
3102	67169	149296
3103	67177	149245
3104	67203	149233
3105	67214	149188
3106	67228	149149
3107	67237	149099
3108	67264	149088
3109	67286	149069
3110	67311	149054
3111	67332	149031
3112	67356	149014
3113	67380	148998
3114	67405	148984
3115	67422	148953
3116	67431	148903
3117	67440	148852
3118	67449	148804
3119	67460	148758
3120	67475	148722
3121	67503	148714
3122	67519	148681
3123	67542	148663
3124	67551	148613
3125	67574	148594
3126	67597	148576
3127	67622	148562
3128	67638	148527
3129	67664	148517
3130	67691	148505
3131	67699	148455
3132	67710	148408
3133	67734	148393
3134	67756	148373
3135	67768	148329
3136	67785	148298
3137	67800	148262
3138	67812	148219
3139	67833	148197
3140	67860	148186
3141	67870	148139
3142	67883	148098
3143	67896	148058
3144	67912	148025
3145	67930	147995
3146	67955	147981
3147	67968	147941
3148	67987	147914
3149	68015	147906
3150	68029	147867
3151	68044	147832
3152	68069	147819
3153	68095	147806
3154	68120	147792
3155	68135	147755
3156	68160	147742
3157	68184	147726
3158	68206	147704
3159	68228	147684
3160	68254	147673
3161	68274	147646
3162	68293	147620
3163	68319	147607
3164	68343	147591
3165	68370	147580
3166	68393	147564
3167	68418	147549
3168	68443	147534
3169	68468	147521
3170	68487	147492
3171	68501	147455
3172	68527	147443
3173	68556	147436
3174	68564	147387
3175	68579	147350
3176	68597	147321
3177	68623	147310
3178	68647	147293
3179	68671	147277
3180	68695	147260
3181	68721	147247
3182	68748	147237
3183	68772	147222
3184	68795	147203
3185	68810	147166
3186	68836	147154
3187	68852	147121
3188	68868	147087
3189	68893	147073
3190	68920	147062
3191	68931	147019
3192	68943	146976
3193	68966	146958
3194	68993	146948
3195	69003	146902
3196	69016	146863
3197	69039	146843
3198	69064	146828
3199	69091	146818
3200	69114	146801
3201	69131	146769
3202	69156	146754
3203	69167	146710
3204	69194	146700
3205	69220	146688
3206	69245	146674
3207	69260	146638
3208	69270	146593
3209	69297	146583
3210	69323	146569
3211	69347	146554
3212	69362	146517
3213	69388	146505
3214	69414	146493
3215	69441	146483
3216	69468	146472
3217	69491	146453
3218	69514	146435
3219	69540	146422
3220	69567	146412
3221	69576	146364
